4/7/2021:6:7:28 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:7:37:52 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:7:41:39 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:7:41:53 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:10:26 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:10:29 | ::1 | GET | /product/1 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:10:39 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:25:42 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:26:00 | ::1 | GET | /product/category | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-08-03T12:55:18.751Z","updatedAt":"2021-08-03T12:55:18.780Z"}]}
4/7/2021:10:26:04 | ::1 | GET | /product/category | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-08-03T12:55:18.751Z","updatedAt":"2021-08-03T12:55:18.780Z"}]}
4/7/2021:10:26:08 | ::1 | POST | /product | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"jwt expired","data":[]}
4/7/2021:10:26:16 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:31:59 | ::1 | POST | /product | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"category not found","data":[]}
4/7/2021:10:32:22 | ::1 | POST | /product | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"category not found","data":[]}
4/7/2021:10:32:43 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:32:47 | ::1 | POST | /login | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"login berhasil!","data":[{"token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2MjgwNDc5NjcsImV4cCI6MTYyODEzNDM2N30._9_lMyoHgKLlS4hTITnDURC9Svm8fRJs18N9Dp1--fQ"}]}
4/7/2021:10:32:47 | ::1 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"condition":"New","image":"public/images/blank.jpg","description":"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Expedita, voluptatum? Lorem ipsum, dolor sit amet consectetur adipisicing elit.Nulla alias assumenda quam iste repellendus, dicta consequatur aperiam quod quos officiis mollitia numquam praesentium repellat provident quas perferendis hic ullam.Voluptate expedita tempora voluptatum velit.Sit voluptas magni unde, laborum totam nisi ab, laudantium suscipit nobis, voluptatibus tenetur odit eligendi pariatur? Lorem ipsum dolor sit amet consectetur adipisicing elit.Quia consequatur possimus, enim deleniti asperiores, fugit odit praesentium ipsam accusantium perspiciatis quod voluptatum aut libero.Esse unde eos eligendi possimus corporis quidem, aut sed accusantium alias! Molestias suscipit nostrum tenetur, autem sint totam dolor odit officiis ducimus mollitia deserunt quidem quisquam. Lorem ipsum, dolor sit amet consectetur adipisicing elit.Reprehenderit, quaerat!","createdAt":"2021-08-03T12:55:18.885Z","updatedAt":"2021-08-03T12:55:18.925Z","categories":{"name":"baju-muslim","id":1}}]}
4/7/2021:10:33:14 | ::1 | POST | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add product is success","data":[]}
4/7/2021:10:33:35 | ::1 | POST | /product | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"category not found","data":[]}
4/7/2021:10:35:10 | ::1 | POST | /product | 200 | {"statusCode":304,"description":"Not Modified","isError":true,"message":"category not found","data":[]}
